"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Expunged Criminal Cases","","24","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Expunged Family Cases","","23","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Expunged Probate Cases","","25","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","SOS","View","7274","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","SOS","Modify","7273","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Supervision Transfer-In Cases","View","7142","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Supervision Transfer-In Cases","Add","7141","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Supervision Transfer-In Detail Tab","Modify","7143","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Support Cases","View","578","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Support Cases","Add","576","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Tax Suits or Condemnation Cases","View","177","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Tax Suits or Condemnation Cases","Add","175","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Testimony","Add","7291","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Testimony","Modify","7292","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Traffic Cases","View","203","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Traffic Cases","Add","201","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Traffic Options","View","8471","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Traffic Options","Add","8470","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Unlink a Civil Case Party or Attorney","","6796","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Unlink a Criminal Case Party or Attorney","","6797","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Unlink a Family Case Party or Attorney","","6798","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Unlink a Probate Case Party or Attorney","","6799","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Unlink an Appellate Case Party or Attorney","","8246","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Update Close Out Case Information","","933","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","View Appeals Index","View","7884","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","View Deleted Asset Forfeitures","","8378","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Causes Codes","Maintain Cause of Action Codes","","6636","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Causes Codes","Maintain Remedy Sought/Relief Granted Codes","","263","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Causes Data","Causes of Action","Add","6561","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Causes Data","Causes of Action","Modify","6304","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Causes Data","Causes of Action","Delete","259","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Additional Statutes","Add","6430","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Additional Statutes","Modify","6431","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Additional Statutes","Delete","6432","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Arrest Offense History Record","Add","6433","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Arrest Offense History Record","Modify","6434","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Arrest Offense History Record","Delete","6830","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Case Filing Offense History Record","Add","6282","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Case Filing Offense History Record","Modify","6283","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Case Filing Offense History Record","Delete","6284","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Copy a Charge","","7410","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Delete Charges","","6852","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Expunge a Charge","","7184","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Link/Unlink Citations To/From Charges","","7028","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Merge Charges","","7001","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","MN Certify to DPS - Select","","7098","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","MN Certify to DPS - Unselect","","7099","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Modify Charge Tracking Sequence Number","","6872","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Modify Descriptions on Individual Charges","","6437","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Modify Offense History","","6436","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Modify Statutes on Individual Charges","","6438","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Print Sentence Forms","","8826","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Prosecution Offense History Record","Add","6831","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Prosecution Offense History Record","Modify","6832","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Prosecution Offense History Record","Delete","6833","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Rearrest Offense History Record","Add","6837","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Rearrest Offense History Record","Modify","6838","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Rearrest Offense History Record","Delete","6839","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Transfer Charges","","7086","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","Unlink Charge","","8379","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Charges Data","View Expunged Charges","","7185","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Add Citations with Duplicate Citation Numbers","","7030","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Citation Macro Mapping","","7687","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Citations","View","6609","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Citations","Modify","6608","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Citations","Delete","6607","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citation Data","Override DL on Citation","","6930","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Base Traffic Options","","8271","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Accident Types","","6512","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Arrest Types","","6898","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Boat Fuel Types","","7251","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Boat Propulsion Types","","7250","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Boat Types","","7248","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain C/D Substance ","","6515","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Citation Configuration","","6554","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Citee Involvement","","6516","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Comm Veh Type","","7384","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Comm Veh Weight","","7385","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Construction Zone ","","7091","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Contraband ","","7094","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Endanger Child","","6514","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Injury Types","","6827","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Location Types","","7818","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain MN Citation Issuing Method Types","","8354","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Property Damage Types","","6513","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Radar ","","7093","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Road Conditions","","6510","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Road Types","","6999","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Traffic Conditions","","6511","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Traffic Option","","7531","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Vehicle Search ","","7092","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Citations Codes","Maintain Weather Conditions","","6509","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","CJIS","Assign TRNS","","800006","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","CJIS","CJIS Tab","View","800003","Not Granted"
